sNo,Company Name,Full Company Name,sc Performance,sc Valuation,sc Growth,sc Profitability,sc Entry Point,sc Red Flags,Income Statements,2019 Total Revenue,2019 EBITDA,2019 Net Income,2019 PBT,2020 Total Revenue,2020 EBITDA,2020 Net Income,2020 PBT,2021 Total Revenue,2021 EBITDA,2021 Net Income,2021 PBT,2022 Total Revenue,2022 EBITDA,2022 Net Income,2022 PBT,PE Ratio,Entry_point_Sentiment,Growth_Sentiment,Profitability_Sentiment,RedFlag_Sentiment,Performance_Sentiment,Valuation_Sentiment,Sentiment,News Sentiment Score,Avg Sentiment,Final_Sentiment
28,APARINDS,Apar Industries Ltd, High The creamy layer - amongst the top performing stocks, High Seems to be overvalued vs the market average, Avg Financials growth has been moderate for a few years, High Showing good signs of profitability & efficiency, Avg The stock is not in the overbought zone, Avg The stock has a moderate number of red flags,"Lower than Industry Revenue GrowthA higher-than-industry revenue growth represents increased potential for the company to increase their market shareOver the last 5 years, revenue has grown at a yearly rate of 14.04%, vs industry avg of 15.76%Decreasing Market ShareMarket share is the percentage of an industry's total sales going to a particular company. It gives a general idea of the size of a company v/s its competitorsOver the last 5 years, market share decreased from 15.91% to 15.27%Lower than Industry Net IncomeNet income is equal to net earnings (profit) less expenses. This number is an important measure of how profitable the company isOver the last 5 years, net income has grown at a yearly rate of 7.77%, vs industry avg of 25.01%",0.027623083,0.284652741,0.846674442,0.729516046,0.022941266,0.376340276,1.307283889,1.07391333,0.01820755,0.090318726,0.951008504,0.891780325,0.025809378,0.041440863,0.640854454,0.508579671,0.528831478,1,1,2,1,2,0,1.166666667,0.979982653,1.035987857,2
29,APLAPOLLO,APL Apollo Tubes Ltd, High The creamy layer - amongst the top performing stocks, High Seems to be overvalued vs the market average, Avg Financials growth has been moderate for a few years, High Showing good signs of profitability & efficiency, Avg The stock is overpriced but is not in the overbought zone, Low No red flag found,"Higher than Industry Revenue GrowthA higher-than-industry revenue growth represents increased potential for the company to increase their market shareOver the last 5 years, revenue has grown at a yearly rate of 27.23%, vs industry avg of 16.1%Increasing Market ShareMarket share is the percentage of an industry's total sales going to a particular company. It gives a general idea of the size of a company v/s its competitorsOver the last 5 years, market share increased from 11.57% to 18.84%Higher than Industry Net IncomeNet income is equal to net earnings (profit) less expenses. This number is an important measure of how profitable the company isOver the last 5 years, net income has grown at a yearly rate of 29.65%, vs industry avg of 28.86%",0.02480199,0.28276409,0.8470308,0.729763627,0.023871961,0.376154263,1.309099981,1.076113099,0.024258308,0.095079385,0.95528566,0.898550059,0.036161222,0.047185515,0.647612377,0.517306082,0.546238031,1,1,2,2,2,0,1.333333333,0.979982653,1.085987857,2
30,ASTRAL,Astral Ltd," Avg Price return has been average, nothing exciting", High Seems to be overvalued vs the market average, Avg Financials growth has been moderate for a few years, High Showing good signs of profitability & efficiency,BadThe stock is overpriced and in the overbought zone, Low No red flag found,"Higher than Industry Revenue GrowthA higher-than-industry revenue growth represents increased potential for the company to increase their market shareOver the last 5 years, revenue has grown at a yearly rate of 18.4%, vs industry avg of 16.1%Increasing Market ShareMarket share is the percentage of an industry's total sales going to a particular company. It gives a general idea of the size of a company v/s its competitorsOver the last 5 years, market share increased from 5.61% to 6.37%Lower than Industry Net IncomeNet income is equal to net earnings (profit) less expenses. This number is an important measure of how profitable the company isOver the last 5 years, net income has grown at a yearly rate of 27.31%, vs industry avg of 28.86%",0.008733629,0.282617965,0.848420862,0.731067581,0.007982583,0.375384852,1.309275373,1.076282246,0.009098333,0.094112127,0.956233378,0.898293526,0.012221965,0.044162062,0.645959996,0.514034568,0.57814838,0,1,2,2,1,0,1,0.979982653,0.985987857,2
31,ASTERDM,Aster DM Healthcare Ltd," Avg Price return has been average, nothing exciting", High Seems to be overvalued vs the market average, Avg Financials growth has been moderate for a few years, High Showing good signs of profitability & efficiency,BadThe stock is overpriced and in the overbought zone, Low No red flag found,"Lower than Industry Revenue GrowthA higher-than-industry revenue growth represents increased potential for the company to increase their market shareOver the last 5 years, revenue has grown at a yearly rate of 9.44%, vs industry avg of 12.6%Decreasing Market ShareMarket share is the percentage of an industry's total sales going to a particular company. It gives a general idea of the size of a company v/s its competitorsOver the last 5 years, market share decreased from 23.14% to 18.9%Higher than Industry Net IncomeNet income is equal to net earnings (profit) less expenses. This number is an important measure of how profitable the company isOver the last 5 years, net income has grown at a yearly rate of 38.89%, vs industry avg of 28.13%",0.027686888,0.292391815,0.852434939,0.733997204,0.026782491,0.389621459,1.309782473,1.07669714,0.024617052,0.103285009,0.950735156,0.89171574,0.02843618,0.056349885,0.646908614,0.513827228,0.536225766,0,1,2,2,1,0,1,0.979982653,0.985987857,2
32,ATUL,Atul Ltd," Avg Price return has been average, nothing exciting", High Seems to be overvalued vs the market average, Low Lagging behind the market in financials growth, High Showing good signs of profitability & efficiency, Avg The stock is overpriced but is not in the overbought zone, Low No red flag found,"Lower than Industry Revenue GrowthA higher-than-industry revenue growth represents increased potential for the company to increase their market shareOver the last 5 years, revenue has grown at a yearly rate of 12.31%, vs industry avg of 13.17%Decreasing Market ShareMarket share is the percentage of an industry's total sales going to a particular company. It gives a general idea of the size of a company v/s its competitorsOver the last 5 years, market share decreased from 5.79% to 5.56%Lower than Industry Net IncomeNet income is equal to net earnings (profit) less expenses. This number is an important measure of how profitable the company isOver the last 5 years, net income has grown at a yearly rate of 13.35%, vs industry avg of 16.43%",0.01411703,0.29024926,0.855332582,0.740234982,0.012871006,0.384253932,1.31666833,1.08562897,0.010918056,0.10089037,0.961618061,0.9052871,0.01425344,0.047336182,0.648668471,0.516904217,0.539043589,1,0,2,2,1,0,1,0.979982653,0.985987857,2
33,AXISBANK,Axis Bank Ltd," Avg Price return has been average, nothing exciting", High Seems to be overvalued vs the market average, Low Lagging behind the market in financials growth, High Showing good signs of profitability & efficiency, Avg The stock is overpriced but is not in the overbought zone, Low No red flag found,"Lower than Industry Revenue GrowthA higher-than-industry revenue growth represents increased potential for the company to increase their market shareOver the last 5 years, revenue has grown at a yearly rate of 8.38%, vs industry avg of 10.26%Decreasing Market ShareMarket share is the percentage of an industry's total sales going to a particular company. It gives a general idea of the size of a company v/s its competitorsOver the last 5 years, market share decreased from 14.31% to 13.22%Higher than Industry Net IncomeNet income is equal to net earnings (profit) less expenses. This number is an important measure of how profitable the company isOver the last 5 years, net income has grown at a yearly rate of 29%, vs industry avg of 17.6%",0.243145727,0.430279875,0.989993748,0.89986241,0.246744019,0.469354434,1.337628111,1.162483644,0.221601779,0.281121221,1.101713669,1.083163114,0.237640193,0.337944203,0.952546363,0.839387735,0.533677734,1,0,2,2,1,0,1,1.654415891,1.458091124,3
34,AUROPHARMA,Aurobindo Pharma Ltd," Avg Price return has been average, nothing exciting", High Seems to be overvalued vs the market average, Low Lagging behind the market in financials growth, High Showing good signs of profitability & efficiency, Avg The stock is overpriced but is not in the overbought zone, Low No red flag found,"Higher than Industry Revenue GrowthA higher-than-industry revenue growth represents increased potential for the company to increase their market shareOver the last 5 years, revenue has grown at a yearly rate of 9.71%, vs industry avg of 7.66%Increasing Market ShareMarket share is the percentage of an industry's total sales going to a particular company. It gives a general idea of the size of a company v/s its competitorsOver the last 5 years, market share increased from 7.77% to 7.99%Lower than Industry Net IncomeNet income is equal to net earnings (profit) less expenses. This number is an important measure of how profitable the company isOver the last 5 years, net income has grown at a yearly rate of 2.84%, vs industry avg of 4.09%",0.0682764,0.350100087,0.911826677,0.795917696,0.071782778,0.451483143,1.355149997,1.135846382,0.080726515,0.239263545,1.061854241,1.034895461,0.065931859,0.101728004,0.694624195,0.562518899,0.529900652,1,0,2,2,1,0,1,1.765506216,1.535854351,3
35,ASAHIINDIA,Asahi India Glass Ltd," Avg Price return has been average, nothing exciting", High Seems to be overvalued vs the market average, Avg Financials growth has been moderate for a few years, High Showing good signs of profitability & efficiency, Avg The stock is overpriced but is not in the overbought zone, Low No red flag found,"Lower than Industry Revenue GrowthA higher-than-industry revenue growth represents increased potential for the company to increase their market shareOver the last 5 years, revenue has grown at a yearly rate of 6.13%, vs industry avg of 7.63%Decreasing Market ShareMarket share is the percentage of an industry's total sales going to a particular company. It gives a general idea of the size of a company v/s its competitorsOver the last 5 years, market share decreased from 1.39% to 1.35%Higher than Industry Net IncomeNet income is equal to net earnings (profit) less expenses. This number is an important measure of how profitable the company isOver the last 5 years, net income has grown at a yearly rate of 18.18%, vs industry avg of -1.9%",0.01017594,0.285176001,0.848256569,0.730998064,0.008216359,0.375391691,1.307611887,1.073935513,0.007010866,0.090724027,0.950420893,0.891711929,0.008833791,0.044208916,0.642834209,0.511582267,0.535386414,1,1,2,2,1,0,1.166666667,0.979982653,1.035987857,2
36,ASIANPAINT,Asian Paints Ltd," Avg Price return has been average, nothing exciting", High Seems to be overvalued vs the market average, Low Lagging behind the market in financials growth, High Showing good signs of profitability & efficiency, Avg The stock is overpriced but is not in the overbought zone, Low No red flag found,"Lower than Industry Revenue GrowthA higher-than-industry revenue growth represents increased potential for the company to increase their market shareOver the last 5 years, revenue has grown at a yearly rate of 10.86%, vs industry avg of 11.39%Decreasing Market ShareMarket share is the percentage of an industry's total sales going to a particular company. It gives a general idea of the size of a company v/s its competitorsOver the last 5 years, market share decreased from 64.73% to 63.19%Higher than Industry Net IncomeNet income is equal to net earnings (profit) less expenses. This number is an important measure of how profitable the company isOver the last 5 years, net income has grown at a yearly rate of 9.34%, vs industry avg of 8.22%",0.067557444,0.350413,0.905722391,0.800877386,0.06338695,0.443091524,1.35267773,1.133870697,0.06264998,0.178194869,1.014820734,0.973936563,0.081443508,0.110173796,0.703222695,0.577023406,0.556834845,1,0,2,2,1,0,1,1.547815439,1.383470807,3
37,AUBANK,AU Small Finance Bank Ltd," Avg Price return has been average, nothing exciting", High Seems to be overvalued vs the market average, Avg Financials growth has been moderate for a few years, High Showing good signs of profitability & efficiency, Avg The stock is overpriced but is not in the overbought zone, Low No red flag found,"Higher than Industry Revenue GrowthA higher-than-industry revenue growth represents increased potential for the company to increase their market shareOver the last 5 years, revenue has grown at a yearly rate of 27.04%, vs industry avg of 13.3%Increasing Market ShareMarket share is the percentage of an industry's total sales going to a particular company. It gives a general idea of the size of a company v/s its competitorsOver the last 5 years, market share increased from 2.78% to 4.92%Lower than Industry Net IncomeNet income is equal to net earnings (profit) less expenses. This number is an important measure of how profitable the company isOver the last 5 years, net income has grown at a yearly rate of 6.57%, vs industry avg of 18.24%",0.011809077,0.287181924,0.85385862,0.737920614,0.015385643,0.384546882,1.316815285,1.08681698,0.018106233,0.110842077,0.97264878,0.916856542,0.019083751,0.056502237,0.660485394,0.528371424,0.537519766,1,1,2,2,1,0,1.166666667,1.978877192,1.735214034,4
38,AVANTIFEED,Avanti Feeds Ltd," Avg Price return has been average, nothing exciting", High Seems to be overvalued vs the market average, Avg Financials growth has been moderate for a few years, High Showing good signs of profitability & efficiency, Avg The stock is overpriced but is not in the overbought zone, Low No red flag found,"Higher than Industry Revenue GrowthA higher-than-industry revenue growth represents increased potential for the company to increase their market shareOver the last 5 years, revenue has grown at a yearly rate of 14.16%, vs industry avg of 8.4%Increasing Market ShareMarket share is the percentage of an industry's total sales going to a particular company. It gives a general idea of the size of a company v/s its competitorsOver the last 5 years, market share increased from 4.52% to 6.49%",0.012279946,0.283960273,0.85069612,0.73440853,0.012901395,0.376611872,1.311016752,1.079380259,0.011916843,0.092087295,0.955283732,0.897825389,0.01412258,0.037732212,0.640064126,0.508257361,0.529071292,1,1,2,2,1,0,1.166666667,0.979982653,1.035987857,2
39,ASHOKLEY,Ashok Leyland Ltd, Low Hasn't faired well - amongst the low performers, High Seems to be overvalued vs the market average, Avg Financials growth has been moderate for a few years, High Showing good signs of profitability & efficiency, Avg The stock is overpriced but is not in the overbought zone, Low No red flag found,"Lower than Industry Revenue GrowthA higher-than-industry revenue growth represents increased potential for the company to increase their market shareOver the last 5 years, revenue has grown at a yearly rate of 2.55%, vs industry avg of 3.36%Decreasing Market ShareMarket share is the percentage of an industry's total sales going to a particular company. It gives a general idea of the size of a company v/s its competitorsOver the last 5 years, market share decreased from 71.77% to 69.02%",0.117001513,0.36922784,0.903464966,0.790843915,0.069416697,0.422720649,1.310843303,1.083787423,0.056975217,0.131400922,0.944030651,0.886257552,0.07388258,0.070913474,0.627018878,0.498940789,0.537744592,1,1,2,2,0,0,1,1.983128965,1.688190275,4
40,BDL,Bharat Dynamics Ltd," Avg Price return has been average, nothing exciting", High Seems to be overvalued vs the market average, Low Lagging behind the market in financials growth, High Showing good signs of profitability & efficiency, Avg The stock is overpriced but is not in the overbought zone, Low No red flag found,"Lower than Industry Revenue GrowthA higher-than-industry revenue growth represents increased potential for the company to increase their market shareOver the last 5 years, revenue has grown at a yearly rate of -10.8%, vs industry avg of 3.5%Decreasing Market ShareMarket share is the percentage of an industry's total sales going to a particular company. It gives a general idea of the size of a company v/s its competitorsOver the last 5 years, market share decreased from 21.29% to 10.01%Lower than Industry Net IncomeNet income is equal to net earnings (profit) less expenses. This number is an important measure of how profitable the company isOver the last 5 years, net income has grown at a yearly rate of -0.94%, vs industry avg of 12.36%",0.01109694,0.289362454,0.855050769,0.740027818,0.00984083,0.381906995,1.314344607,1.083844441,0.005707759,0.089977909,0.953092241,0.894440121,0.008081774,0.044417921,0.646322445,0.515127505,0.54967038,1,0,2,2,1,0,1,1.679484345,1.475639041,3
41,BHARATFORG,Bharat Forge Ltd," Avg Price return has been average, nothing exciting", High Seems to be overvalued vs the market average, Low Lagging behind the market in financials growth, High Showing good signs of profitability & efficiency, Avg The stock is overpriced but is not in the overbought zone, Low No red flag found,"Lower than Industry Revenue GrowthA higher-than-industry revenue growth represents increased potential for the company to increase their market shareOver the last 5 years, revenue has grown at a yearly rate of 10.23%, vs industry avg of 17.33%Decreasing Market ShareMarket share is the percentage of an industry's total sales going to a particular company. It gives a general idea of the size of a company v/s its competitorsOver the last 5 years, market share decreased from 1.83% to 1.43%",0.035826747,0.317060429,0.872870746,0.761450909,0.02540773,0.387519091,1.311075746,1.078978883,0.018487571,0.094703632,0.944862689,0.887092336,0.029897413,0.066868118,0.659404792,0.527062427,0.555640768,1,0,2,2,1,0,1,1.936223405,1.655356384,4
42,BAJAJFINSV,Bajaj Finserv Ltd," Avg Price return has been average, nothing exciting", High Seems to be overvalued vs the market average, Low Lagging behind the market in financials growth," Avg Average profitability - not good, not bad", Avg The stock is overpriced but is not in the overbought zone, Low No red flag found,"Higher than Industry Revenue GrowthA higher-than-industry revenue growth represents increased potential for the company to increase their market shareOver the last 5 years, revenue has grown at a yearly rate of 22.8%, vs industry avg of 16.26%Decreasing Market ShareMarket share is the percentage of an industry's total sales going to a particular company. It gives a general idea of the size of a company v/s its competitorsOver the last 5 years, market share decreased from 12.13% to 5.93%Higher than Industry Net IncomeNet income is equal to net earnings (profit) less expenses. This number is an important measure of how profitable the company isOver the last 5 years, net income has grown at a yearly rate of 15.04%, vs industry avg of -0.88%",0.147505894,0.431240395,0.936801306,0.912857607,0.167517528,0.5139364,1.364405147,1.214849874,0.172200368,0.274336287,1.043337321,1.085414745,0.188863791,0.213280161,0.737538448,0.703079747,0.537894477,1,0,1,2,1,0,0.833333333,1.211347132,1.097942992,2
43,BERGEPAINT,Berger Paints India Ltd," Avg Price return has been average, nothing exciting", High Seems to be overvalued vs the market average, Low Lagging behind the market in financials growth, High Showing good signs of profitability & efficiency, Avg The stock is overpriced but is not in the overbought zone, Low No red flag found,"Higher than Industry Revenue GrowthA higher-than-industry revenue growth represents increased potential for the company to increase their market shareOver the last 5 years, revenue has grown at a yearly rate of 13.63%, vs industry avg of 11.39%Increasing Market ShareMarket share is the percentage of an industry's total sales going to a particular company. It gives a general idea of the size of a company v/s its competitorsOver the last 5 years, market share increased from 17.12% to 18.91%Higher than Industry Net IncomeNet income is equal to net earnings (profit) less expenses. This number is an important measure of how profitable the company isOver the last 5 years, net income has grown at a yearly rate of 11.95%, vs industry avg of 8.22%",0.021194084,0.293749015,0.857147117,0.742193915,0.019831141,0.386525797,1.316515546,1.086283026,0.019521826,0.104727999,0.962988868,0.907231453,0.024367849,0.053520892,0.653807515,0.522466788,0.55631025,1,0,2,2,1,0,1,0.979982653,0.985987857,2
44,BATAINDIA,Bata India Ltd," Avg Price return has been average, nothing exciting", High Seems to be overvalued vs the market average, Low Lagging behind the market in financials growth, High Showing good signs of profitability & efficiency, Avg The stock is overpriced but is not in the overbought zone, Low No red flag found,"Lower than Industry Revenue GrowthA higher-than-industry revenue growth represents increased potential for the company to increase their market shareOver the last 5 years, revenue has grown at a yearly rate of -0.62%, vs industry avg of 4.56%Decreasing Market ShareMarket share is the percentage of an industry's total sales going to a particular company. It gives a general idea of the size of a company v/s its competitorsOver the last 5 years, market share decreased from 30.64% to 23.77%Lower than Industry Net IncomeNet income is equal to net earnings (profit) less expenses. This number is an important measure of how profitable the company isOver the last 5 years, net income has grown at a yearly rate of -8.31%, vs industry avg of 7.62%",0.010383695,0.285583291,0.852314204,0.735554281,0.009630848,0.383031249,1.31070677,1.079421332,0.005122878,0.086560448,0.94565681,0.885263513,0.006743647,0.039458455,0.637398145,0.504979618,0.551049314,1,0,2,2,1,0,1,1.997448936,1.698214255,4
45,BAJAJ-AUTO,Bajaj Auto Ltd," Avg Price return has been average, nothing exciting", High Seems to be overvalued vs the market average, Low Lagging behind the market in financials growth, High Showing good signs of profitability & efficiency, Good The stock is underpriced and is not in the overbought zone, Low No red flag found,"Higher than Industry Revenue GrowthA higher-than-industry revenue growth represents increased potential for the company to increase their market shareOver the last 5 years, revenue has grown at a yearly rate of 9.04%, vs industry avg of 6.78%Increasing Market ShareMarket share is the percentage of an industry's total sales going to a particular company. It gives a general idea of the size of a company v/s its competitorsOver the last 5 years, market share increased from 35.57% to 39.5%Higher than Industry Net IncomeNet income is equal to net earnings (profit) less expenses. This number is an important measure of how profitable the company isOver the last 5 years, net income has grown at a yearly rate of 8.61%, vs industry avg of 2.78%",0.112148112,0.409738892,0.986749102,0.885162789,0.09790139,0.483628244,1.396953867,1.186955798,0.083337987,0.202728673,1.051618286,1.012789126,0.098862148,0.153515303,0.773718162,0.638672814,0.530799957,2,0,2,2,1,0,1.166666667,0.979982653,1.035987857,2
46,BALKRISIND,Balkrishna Industries Ltd," Avg Price return has been average, nothing exciting", High Seems to be overvalued vs the market average, Low Lagging behind the market in financials growth, High Showing good signs of profitability & efficiency, Avg The stock is overpriced but is not in the overbought zone, Low No red flag found,"Higher than Industry Revenue GrowthA higher-than-industry revenue growth represents increased potential for the company to increase their market shareOver the last 5 years, revenue has grown at a yearly rate of 17.04%, vs industry avg of 8.65%Increasing Market ShareMarket share is the percentage of an industry's total sales going to a particular company. It gives a general idea of the size of a company v/s its competitorsOver the last 5 years, market share increased from 7.42% to 10.79%Higher than Industry Net IncomeNet income is equal to net earnings (profit) less expenses. This number is an important measure of how profitable the company isOver the last 5 years, net income has grown at a yearly rate of 14.9%, vs industry avg of -5.59%",0.018792379,0.303557861,0.865313547,0.751695273,0.015601543,0.39324413,1.321846897,1.090725891,0.016925019,0.11864909,0.972795522,0.918790466,0.024099644,0.069557621,0.66735574,0.537770042,0.540422524,1,0,2,2,1,0,1,0.979982653,0.985987857,2
47,BALRAMCHIN,Balrampur Chini Mills Ltd," Avg Price return has been average, nothing exciting", High Seems to be overvalued vs the market average, Low Lagging behind the market in financials growth, High Showing good signs of profitability & efficiency, Good The stock is underpriced and is not in the overbought zone, Low No red flag found,"Higher than Industry Revenue GrowthA higher-than-industry revenue growth represents increased potential for the company to increase their market shareOver the last 5 years, revenue has grown at a yearly rate of 7%, vs industry avg of 4.06%Increasing Market ShareMarket share is the percentage of an industry's total sales going to a particular company. It gives a general idea of the size of a company v/s its competitorsOver the last 5 years, market share increased from 5.84% to 6.65%Lower than Industry Net IncomeNet income is equal to net earnings (profit) less expenses. This number is an important measure of how profitable the company isOver the last 5 years, net income has grown at a yearly rate of -4.76%, vs industry avg of 7.55%",0.015008811,0.288981783,0.859529955,0.738420624,0.01477231,0.380060041,1.31406995,1.080821989,0.013806877,0.09592864,0.957848183,0.89982129,0.013497146,0.043475485,0.645529419,0.513148792,0.534087417,2,0,2,2,1,0,1.166666667,1.997857106,1.748499974,4
48,BANDHANBNK,Bandhan Bank Ltd, Low Hasn't faired well - amongst the low performers, High Seems to be overvalued vs the market average, Low Lagging behind the market in financials growth, High Showing good signs of profitability & efficiency, Good The stock is underpriced and is not in the overbought zone, Low No red flag found,"Higher than Industry Revenue GrowthA higher-than-industry revenue growth represents increased potential for the company to increase their market shareOver the last 5 years, revenue has grown at a yearly rate of 31.04%, vs industry avg of 10.26%Increasing Market ShareMarket share is the percentage of an industry's total sales going to a particular company. It gives a general idea of the size of a company v/s its competitorsOver the last 5 years, market share increased from 1.07% to 2.56%Lower than Industry Net IncomeNet income is equal to net earnings (profit) less expenses. This number is an important measure of how profitable the company isOver the last 5 years, net income has grown at a yearly rate of -35.33%, vs industry avg of 17.6%",0.026679753,0.332775915,0.899746734,0.794109574,0.03832469,0.436782087,1.358304403,1.141225271,0.041340829,0.138509762,0.994816042,0.946745104,0.046068495,0.035746129,0.637910341,0.504782067,0.529141238,2,0,2,2,0,0,1,0.979982653,0.985987857,2
49,BEML,BEML Ltd," Avg Price return has been average, nothing exciting", High Seems to be overvalued vs the market average, Low Lagging behind the market in financials growth, High Showing good signs of profitability & efficiency, Avg The stock is overpriced but is not in the overbought zone, Low No red flag found,"Lower than Industry Revenue GrowthA higher-than-industry revenue growth represents increased potential for the company to increase their market shareOver the last 5 years, revenue has grown at a yearly rate of 11.18%, vs industry avg of 11.33%Increasing Market ShareMarket share is the percentage of an industry's total sales going to a particular company. It gives a general idea of the size of a company v/s its competitorsOver the last 5 years, market share increased from 36.9% to 37.34%Lower than Industry Net IncomeNet income is equal to net earnings (profit) less expenses. This number is an important measure of how profitable the company isOver the last 5 years, net income has grown at a yearly rate of 8.73%, vs industry avg of 27.72%",0.012108368,0.28008785,0.844543599,0.727534942,0.009474309,0.370031005,1.306024352,1.071312877,0.010278893,0.085476301,0.94904623,0.889350184,0.011985441,0.037159247,0.637978019,0.506047816,0.539463265,1,0,2,2,1,0,1,0.979982653,0.985987857,2
50,BANKINDIA,Bank of India Ltd," Avg Price return has been average, nothing exciting", Avg Can be considered moderately valued vs the market, Low Lagging behind the market in financials growth, High Showing good signs of profitability & efficiency, Good The stock is underpriced and is not in the overbought zone, Low No red flag found,"Lower than Industry Revenue GrowthA higher-than-industry revenue growth represents increased potential for the company to increase their market shareOver the last 5 years, revenue has grown at a yearly rate of -0.01%, vs industry avg of 8.25%Decreasing Market ShareMarket share is the percentage of an industry's total sales going to a particular company. It gives a general idea of the size of a company v/s its competitorsOver the last 5 years, market share decreased from 8.09% to 5.31%",0.158792518,0.122327448,0.684058273,0.526202003,0.151878138,0.2960898,1.251006737,0.989668206,0.135369912,0.147578021,0.992187753,0.950976188,0.127969654,0.124368066,0.713610507,0.603134118,0.523575538,2,0,2,2,1,1,1.333333333,1.743294954,1.620306468,4
51,BANKBARODA,Bank of Baroda Ltd," Avg Price return has been average, nothing exciting", Avg Can be considered moderately valued vs the market, Avg Financials growth has been moderate for a few years, High Showing good signs of profitability & efficiency, Good The stock is underpriced and is not in the overbought zone, Low No red flag found,"Higher than Industry Revenue GrowthA higher-than-industry revenue growth represents increased potential for the company to increase their market shareOver the last 5 years, revenue has grown at a yearly rate of 10.87%, vs industry avg of 8.25%Increasing Market ShareMarket share is the percentage of an industry's total sales going to a particular company. It gives a general idea of the size of a company v/s its competitorsOver the last 5 years, market share increased from 9.14% to 10.05%Lower than Industry Net IncomeNet income is equal to net earnings (profit) less expenses. This number is an important measure of how profitable the company isOver the last 5 years, net income has grown at a yearly rate of 34.03%, vs industry avg of 69.66%",0.210467407,0.321264566,0.874856591,0.759732858,0.28073429,0.375550345,1.321283452,1.049592992,0.254549912,0.225456184,0.98072452,1.015431272,0.242237676,0.207358047,0.811577913,0.680614472,0.523005978,2,1,2,2,1,1,1.5,1.889011718,1.772308203,4
52,BBTC,Bombay Burmah Trading Corporation Ltd, Low Hasn't faired well - amongst the low performers, High Seems to be overvalued vs the market average, Low Lagging behind the market in financials growth, High Showing good signs of profitability & efficiency, Avg The stock is overpriced but is not in the overbought zone, Low No red flag found,"Higher than Industry Revenue GrowthA higher-than-industry revenue growth represents increased potential for the company to increase their market shareOver the last 5 years, revenue has grown at a yearly rate of 9.15%, vs industry avg of 8.35%Increasing Market ShareMarket share is the percentage of an industry's total sales going to a particular company. It gives a general idea of the size of a company v/s its competitorsOver the last 5 years, market share increased from 39.77% to 41.27%Lower than Industry Net IncomeNet income is equal to net earnings (profit) less expenses. This number is an important measure of how profitable the company isOver the last 5 years, net income has grown at a yearly rate of -31.54%, vs industry avg of -1.94%",0.040902513,0.313840453,0.860849271,0.767043638,0.03805356,0.404380071,1.315463901,1.103343934,0.03903453,0.128030477,0.955486814,0.930210682,0.041173776,0.062426341,0.636507762,0.529441225,0.517770023,1,0,2,2,0,0,0.833333333,0.979982653,0.935987857,1
53,BCG,Brightcom Group Ltd, Low Hasn't faired well - amongst the low performers, High Seems to be overvalued vs the market average, Low Lagging behind the market in financials growth, High Showing good signs of profitability & efficiency, Avg The stock is overpriced but is not in the overbought zone, Low No red flag found,"Lower than Industry Revenue GrowthA higher-than-industry revenue growth represents increased potential for the company to increase their market shareOver the last 5 years, revenue has grown at a yearly rate of 15.4%, vs industry avg of 17.03%Decreasing Market ShareMarket share is the percentage of an industry's total sales going to a particular company. It gives a general idea of the size of a company v/s its competitorsOver the last 5 years, market share decreased from 75.98% to 70.81%Lower than Industry Net IncomeNet income is equal to net earnings (profit) less expenses. This number is an important measure of how profitable the company isOver the last 5 years, net income has grown at a yearly rate of 16.27%, vs industry avg of 20.48%",0.008924144,0.289321688,0.855675786,0.738576979,0.008341553,0.381216827,1.312670347,1.08167292,0.008175313,0.098267529,0.957917377,0.900841002,0.013845904,0.055130766,0.655592555,0.524884028,0.521472163,1,0,2,2,0,0,0.833333333,1.971326043,1.62992823,4
54,BAJFINANCE,Bajaj Finance Ltd," Avg Price return has been average, nothing exciting", High Seems to be overvalued vs the market average, Low Lagging behind the market in financials growth," Avg Average profitability - not good, not bad", Avg The stock is overpriced but is not in the overbought zone, Low No red flag found,"Higher than Industry Revenue GrowthA higher-than-industry revenue growth represents increased potential for the company to increase their market shareOver the last 5 years, revenue has grown at a yearly rate of 25.93%, vs industry avg of 13.3%Increasing Market ShareMarket share is the percentage of an industry's total sales going to a particular company. It gives a general idea of the size of a company v/s its competitorsOver the last 5 years, market share increased from 13.28% to 22.52%Higher than Industry Net IncomeNet income is equal to net earnings (profit) less expenses. This number is an important measure of how profitable the company isOver the last 5 years, net income has grown at a yearly rate of 30.79%, vs industry avg of 18.24%",0.064047928,0.392940214,0.959485183,0.867231228,0.081322612,0.494889639,1.397869509,1.197873885,0.075832843,0.199199154,1.042252501,1.007791452,0.087314682,0.183499478,0.793107844,0.671635339,0.53821423,1,0,1,2,1,0,0.833333333,1.287845031,1.151491522,3
