sNo,Company Name,Full Company Name,sc Performance,sc Valuation,sc Growth,sc Profitability,sc Entry Point,sc Red Flags,Income Statements,2019 Total Revenue,2019 EBITDA,2019 Net Income,2019 PBT,2020 Total Revenue,2020 EBITDA,2020 Net Income,2020 PBT,2021 Total Revenue,2021 EBITDA,2021 Net Income,2021 PBT,2022 Total Revenue,2022 EBITDA,2022 Net Income,2022 PBT,PE Ratio,Entry_point_Sentiment,Growth_Sentiment,Profitability_Sentiment,RedFlag_Sentiment,Performance_Sentiment,Valuation_Sentiment,Sentiment,News Sentiment Score
113.0,DMART,Avenue Supermarts Ltd," Avg Price return has been average, nothing exciting", High Seems to be overvalued vs the market average, Low Lagging behind the market in financials growth, High Showing good signs of profitability & efficiency, Good The stock is underpriced and is not in the overbought zone, Low No red flag found,"Higher than Industry Revenue GrowthA higher-than-industry revenue growth represents increased potential for the company to increase their market shareOver the last 5 years, revenue has grown at a yearly rate of 21.13%, vs industry avg of 16.23%Increasing Market ShareMarket share is the percentage of an industry's total sales going to a particular company. It gives a general idea of the size of a company v/s its competitorsOver the last 5 years, market share increased from 34.06% to 80.67%Higher than Industry Net IncomeNet income is equal to net earnings (profit) less expenses. This number is an important measure of how profitable the company isOver the last 5 years, net income has grown at a yearly rate of 25.53%, vs industry avg of 24.66%",0.06942336653407143,0.30653677679792934,0.8690814761782746,0.7573623685956341,0.07683680124947459,0.40432785386528136,1.3278775188307907,1.1012152197083265,0.06917185421398396,0.1178366299260154,0.9711237335464127,0.9173569715106344,0.08580615022964237,0.07214713950278254,0.6686411753066879,0.5392288929763535,0.569355173128758,2.0,0.0,2.0,2.0,1.0,0.0,1.1666666666666667,1.8398952363135428
114.0,DLF,DLF Ltd," Avg Price return has been average, nothing exciting", High Seems to be overvalued vs the market average, Low Lagging behind the market in financials growth, High Showing good signs of profitability & efficiency, Good The stock is underpriced and is not in the overbought zone, Low No red flag found,"Lower than Industry Revenue GrowthA higher-than-industry revenue growth represents increased potential for the company to increase their market shareOver the last 5 years, revenue has grown at a yearly rate of -8.22%, vs industry avg of 1.17%Decreasing Market ShareMarket share is the percentage of an industry's total sales going to a particular company. It gives a general idea of the size of a company v/s its competitorsOver the last 5 years, market share decreased from 16.54% to 9.35%Higher than Industry Net IncomeNet income is equal to net earnings (profit) less expenses. This number is an important measure of how profitable the company isOver the last 5 years, net income has grown at a yearly rate of 15.99%, vs industry avg of 9.43%",0.03170075021897254,0.3298146838395004,0.8812619830698963,0.7394338100756195,0.022278711583336896,0.405869345258204,1.294595790416322,1.0823021931838859,0.016895291617134413,0.11622285973123962,0.9709977710202642,0.9044426883178358,0.016937973380736535,0.061774980496696885,0.6688280210094615,0.5232197949564008,0.5741464718504955,2.0,0.0,2.0,2.0,1.0,0.0,1.1666666666666667,1.978775149237232
115.0,ELGIEQUIP,Elgi Equipments Ltd," Avg Price return has been average, nothing exciting", High Seems to be overvalued vs the market average, Low Lagging behind the market in financials growth, High Showing good signs of profitability & efficiency, Good The stock is underpriced and is not in the overbought zone, Low No red flag found,"Higher than Industry Revenue GrowthA higher-than-industry revenue growth represents increased potential for the company to increase their market shareOver the last 5 years, revenue has grown at a yearly rate of 13.28%, vs industry avg of 9.13%Increasing Market ShareMarket share is the percentage of an industry's total sales going to a particular company. It gives a general idea of the size of a company v/s its competitorsOver the last 5 years, market share increased from 2.53% to 2.96%Higher than Industry Net IncomeNet income is equal to net earnings (profit) less expenses. This number is an important measure of how profitable the company isOver the last 5 years, net income has grown at a yearly rate of 19.25%, vs industry avg of 17.99%",0.006491488632468867,0.27906013107190414,0.8457094379341841,0.7278363336861123,0.005682304747441008,0.37035698705163916,1.3056486632324225,1.0721828721956967,0.0055381204477252715,0.08629712307924599,0.9497655875948332,0.8906667442214967,0.007122511839761642,0.037459510070900925,0.6390939220059719,0.5071743902840551,0.5425358910241839,2.0,0.0,2.0,2.0,1.0,0.0,1.1666666666666667,0.9799826527662036
116.0,DIXON,Dixon Technologies (India) Ltd," Avg Price return has been average, nothing exciting", High Seems to be overvalued vs the market average, Avg Financials growth has been moderate for a few years, High Showing good signs of profitability & efficiency,BadThe stock is overpriced and in the overbought zone, Low No red flag found,"Higher than Industry Revenue GrowthA higher-than-industry revenue growth represents increased potential for the company to increase their market shareOver the last 5 years, revenue has grown at a yearly rate of 34.2%, vs industry avg of 3.02%Increasing Market ShareMarket share is the percentage of an industry's total sales going to a particular company. It gives a general idea of the size of a company v/s its competitorsOver the last 5 years, market share increased from 4.38% to 16.66%",0.010351706254825184,0.2778726973926998,0.8445488606683141,0.7266889650644962,0.01357754181898876,0.3717036232554997,1.3070251280334817,1.0736942713794269,0.01833009645386419,0.08725211674932346,0.9509935080027976,0.8919556252657591,0.029530110701660967,0.0380336995641519,0.6393578893405764,0.5070261381201162,0.5671868481597966,0.0,1.0,2.0,2.0,1.0,0.0,1.0,1.9548971921291178
117.0,ECLERX,Eclerx Services Ltd," Avg Price return has been average, nothing exciting", High Seems to be overvalued vs the market average, Avg Financials growth has been moderate for a few years, High Showing good signs of profitability & efficiency,BadThe stock is overpriced and in the overbought zone, Low No red flag found,"Higher than Industry Revenue GrowthA higher-than-industry revenue growth represents increased potential for the company to increase their market shareOver the last 5 years, revenue has grown at a yearly rate of 9.98%, vs industry avg of 7.79%Increasing Market ShareMarket share is the percentage of an industry's total sales going to a particular company. It gives a general idea of the size of a company v/s its competitorsOver the last 5 years, market share increased from 9.78% to 10.81%Lower than Industry Net IncomeNet income is equal to net earnings (profit) less expenses. This number is an important measure of how profitable the company isOver the last 5 years, net income has grown at a yearly rate of 3.35%, vs industry avg of 41.9%",0.0051209455459426895,0.2818869640946972,0.8493697875427377,0.7317158622903608,0.004574667395578219,0.3740196973905587,1.3085877591248418,1.0758387563581535,0.004544164413185257,0.09078628090918595,0.9536232970691217,0.8952371974358769,0.00602962987002092,0.04260256364124947,0.644467253660467,0.5124683985295806,0.5281420102970455,0.0,1.0,2.0,2.0,1.0,0.0,1.0,0.9799826527662036
118.0,EIHOTEL,EIH Ltd," Avg Price return has been average, nothing exciting", High Seems to be overvalued vs the market average, Low Lagging behind the market in financials growth, High Showing good signs of profitability & efficiency, Avg The stock is overpriced but is not in the overbought zone, Low No red flag found,"Lower than Industry Revenue GrowthA higher-than-industry revenue growth represents increased potential for the company to increase their market shareOver the last 5 years, revenue has grown at a yearly rate of -7.58%, vs industry avg of -6.71%Decreasing Market ShareMarket share is the percentage of an industry's total sales going to a particular company. It gives a general idea of the size of a company v/s its competitorsOver the last 5 years, market share decreased from 11.09% to 10.84%",0.006590259962817942,0.2829388825335095,0.8465423055992883,0.7298560073165536,0.005161525952448924,0.37396147439314203,1.3075249862892235,1.0738544058646655,0.0015545376889490557,0.07612594803656257,0.9396502397679546,0.8780555265839237,0.0030333180120680355,0.03310026343813951,0.6328904647983595,0.5008319384637836,0.5403475814932964,1.0,0.0,2.0,2.0,1.0,0.0,1.0,0.9799826527662036
119.0,EIDPARRY,E I D-Parry (India) Ltd," Avg Price return has been average, nothing exciting", High Seems to be overvalued vs the market average, Low Lagging behind the market in financials growth, High Showing good signs of profitability & efficiency, Avg The stock is overpriced but is not in the overbought zone, Low No red flag found,"Higher than Industry Revenue GrowthA higher-than-industry revenue growth represents increased potential for the company to increase their market shareOver the last 5 years, revenue has grown at a yearly rate of 10.33%, vs industry avg of 4.06%Increasing Market ShareMarket share is the percentage of an industry's total sales going to a particular company. It gives a general idea of the size of a company v/s its competitorsOver the last 5 years, market share increased from 24.39% to 32.32%Higher than Industry Net IncomeNet income is equal to net earnings (profit) less expenses. This number is an important measure of how profitable the company isOver the last 5 years, net income has grown at a yearly rate of 11.73%, vs industry avg of 7.55%",0.05770516775200884,0.30378458884573684,0.8471839849692089,0.7438519183146522,0.05319405420836623,0.4014482345002123,1.3131606673372656,1.092922021091306,0.053103409879656976,0.12094690995249655,0.9571538895749941,0.9184775719454763,0.06562805487044038,0.0721321340173589,0.6554715886606469,0.5403855446131339,0.5242300323000482,1.0,0.0,2.0,2.0,1.0,0.0,1.0,0.9799826527662036
120.0,DRREDDY,Dr Reddy's Laboratories Ltd," Avg Price return has been average, nothing exciting", High Seems to be overvalued vs the market average, Low Lagging behind the market in financials growth, High Showing good signs of profitability & efficiency, Avg The stock is overpriced but is not in the overbought zone, Low No red flag found,"Higher than Industry Revenue GrowthA higher-than-industry revenue growth represents increased potential for the company to increase their market shareOver the last 5 years, revenue has grown at a yearly rate of 8.99%, vs industry avg of 7.66%Decreasing Market ShareMarket share is the percentage of an industry's total sales going to a particular company. It gives a general idea of the size of a company v/s its competitorsOver the last 5 years, market share decreased from 7.43% to 7.39%Higher than Industry Net IncomeNet income is equal to net earnings (profit) less expenses. This number is an important measure of how profitable the company isOver the last 5 years, net income has grown at a yearly rate of 11.05%, vs industry avg of 4.09%",0.05480198996707622,0.3414926352213603,0.8997025911129892,0.7784681312476076,0.056074410619917706,0.42032332948794626,1.3406816618255777,1.1036576172196562,0.05509729011844175,0.16002137074762773,0.9893778029607618,0.9454381714175687,0.06098674909242477,0.09827521132087318,0.684154315213872,0.5569778627305983,0.5283318636353417,1.0,0.0,2.0,2.0,1.0,0.0,1.0,1.9945917447575638
121.0,EMAMILTD,Emami Ltd," Avg Price return has been average, nothing exciting", High Seems to be overvalued vs the market average, Low Lagging behind the market in financials growth, High Showing good signs of profitability & efficiency, Avg The stock is overpriced but is not in the overbought zone, Low No red flag found,"Lower than Industry Revenue GrowthA higher-than-industry revenue growth represents increased potential for the company to increase their market shareOver the last 5 years, revenue has grown at a yearly rate of 5.47%, vs industry avg of 7.56%Decreasing Market ShareMarket share is the percentage of an industry's total sales going to a particular company. It gives a general idea of the size of a company v/s its competitorsOver the last 5 years, market share decreased from 7.11% to 6.45%Higher than Industry Net IncomeNet income is equal to net earnings (profit) less expenses. This number is an important measure of how profitable the company isOver the last 5 years, net income has grown at a yearly rate of 19.77%, vs industry avg of 8.06%",0.009449677859365967,0.28919696888892116,0.8515614368531225,0.7338394642379774,0.008358442641171714,0.3800146641876015,1.3102471825568898,1.0774517126937773,0.00838613103082483,0.09943697371630333,0.9573109142887132,0.8990139839381274,0.009071557815037448,0.04782998478780637,0.6539460193546066,0.5147375643041536,0.5329033321758941,1.0,0.0,2.0,2.0,1.0,0.0,1.0,1.9501522134730183
122.0,DIVISLAB,Divi's Laboratories Ltd," Avg Price return has been average, nothing exciting", High Seems to be overvalued vs the market average, Low Lagging behind the market in financials growth, High Showing good signs of profitability & efficiency, Avg The stock is overpriced but is not in the overbought zone, Low No red flag found,"Higher than Industry Revenue GrowthA higher-than-industry revenue growth represents increased potential for the company to increase their market shareOver the last 5 years, revenue has grown at a yearly rate of 17%, vs industry avg of 8.51%Increasing Market ShareMarket share is the percentage of an industry's total sales going to a particular company. It gives a general idea of the size of a company v/s its competitorsOver the last 5 years, market share increased from 40.63% to 54.85%Higher than Industry Net IncomeNet income is equal to net earnings (profit) less expenses. This number is an important measure of how profitable the company isOver the last 5 years, net income has grown at a yearly rate of 22.79%, vs industry avg of 19.07%",0.017662827290383556,0.3129962745408467,0.8822424808406087,0.7673655845996711,0.017210480145443283,0.40140068849945654,1.3292103564271969,1.1025096401306724,0.01998472887471837,0.1361312907234695,0.9900780946239921,0.9410765145254849,0.02503972711369439,0.0932929308086349,0.7016460859085514,0.5680496119726526,0.5446742391502565,1.0,0.0,2.0,2.0,1.0,0.0,1.0,0.9799826527662036
123.0,EICHERMOT,Eicher Motors Ltd," Avg Price return has been average, nothing exciting", High Seems to be overvalued vs the market average, Low Lagging behind the market in financials growth, High Showing good signs of profitability & efficiency, Avg The stock is overpriced but is not in the overbought zone, Low No red flag found,"Higher than Industry Revenue GrowthA higher-than-industry revenue growth represents increased potential for the company to increase their market shareOver the last 5 years, revenue has grown at a yearly rate of 7.71%, vs industry avg of 3.36%Increasing Market ShareMarket share is the percentage of an industry's total sales going to a particular company. It gives a general idea of the size of a company v/s its competitorsOver the last 5 years, market share increased from 22.65% to 27.84%Higher than Industry Net IncomeNet income is equal to net earnings (profit) less expenses. This number is an important measure of how profitable the company isOver the last 5 years, net income has grown at a yearly rate of 0.11%, vs industry avg of -18.22%",0.03634719178532728,0.3423377440007282,0.9070908201407806,0.8006739173989283,0.029984123443405914,0.4137871724226523,1.3371745291308736,1.1117889482942385,0.026159539350515924,0.12390053310723703,0.9764235854119112,0.923673812408238,0.02980030253979776,0.07302342922808262,0.6727794366298522,0.541691872204143,0.5365355263059287,1.0,0.0,2.0,2.0,1.0,0.0,1.0,1.8930083844963352
124.0,FLUOROCHEM,Gujarat Fluorochemicals Ltd, Low Hasn't faired well - amongst the low performers, High Seems to be overvalued vs the market average, Avg Financials growth has been moderate for a few years, High Showing good signs of profitability & efficiency, Avg The stock is overpriced but is not in the overbought zone, Low No red flag found,Income statement not found,0.009746407292391525,0.2913505070978434,0.8791972079492818,0.7394254958102454,0.00869962872512522,0.3783191904834594,1.3083645008791676,1.0767326672616828,0.008104149222203968,0.09660915922368436,0.9428845632709981,0.897277223751033,0.011353355622021296,0.05244156856320181,0.6527811004784689,0.5210944320011105,0.5327334633995239,1.0,1.0,2.0,2.0,0.0,0.0,1.0,1.1935066922906854
125.0,ENGINERSIN,Engineers India Ltd, Low Hasn't faired well - amongst the low performers, High Seems to be overvalued vs the market average, Avg Financials growth has been moderate for a few years, High Showing good signs of profitability & efficiency, Avg The stock is overpriced but is not in the overbought zone, Low No red flag found,"Higher than Industry Revenue GrowthA higher-than-industry revenue growth represents increased potential for the company to increase their market shareOver the last 5 years, revenue has grown at a yearly rate of 12.32%, vs industry avg of 5.76%Increasing Market ShareMarket share is the percentage of an industry's total sales going to a particular company. It gives a general idea of the size of a company v/s its competitorsOver the last 5 years, market share increased from 0.64% to 0.92%Lower than Industry Net IncomeNet income is equal to net earnings (profit) less expenses. This number is an important measure of how profitable the company isOver the last 5 years, net income has grown at a yearly rate of -15.82%, vs industry avg of -1.74%",0.009340901301371997,0.286392659690424,0.8534683500786313,0.7377843522061385,0.010762864499117947,0.379678338792782,1.3123829726729435,1.0828148315035138,0.009472195817807921,0.08896716570459587,0.9529022258735167,0.8947498054443491,0.00839667153238262,0.03937791544715199,0.6382190524157284,0.5104923555809464,0.5286915857500081,1.0,1.0,2.0,2.0,0.0,0.0,1.0,1.8106600452388646
126.0,FINCABLES,Finolex Cables Ltd," Avg Price return has been average, nothing exciting", High Seems to be overvalued vs the market average, Low Lagging behind the market in financials growth, High Showing good signs of profitability & efficiency, Avg The stock is overpriced but is not in the overbought zone, Low No red flag found,"Lower than Industry Revenue GrowthA higher-than-industry revenue growth represents increased potential for the company to increase their market shareOver the last 5 years, revenue has grown at a yearly rate of 9.85%, vs industry avg of 11.71%Decreasing Market ShareMarket share is the percentage of an industry's total sales going to a particular company. It gives a general idea of the size of a company v/s its competitorsOver the last 5 years, market share decreased from 32.84% to 20.26%Lower than Industry Net IncomeNet income is equal to net earnings (profit) less expenses. This number is an important measure of how profitable the company isOver the last 5 years, net income has grown at a yearly rate of 8.4%, vs industry avg of 9.32%",0.011285515961627008,0.28736453478669705,0.8546087561023489,0.7386155477917254,0.009389212956595474,0.37703828454029276,1.311802925142252,1.0798514769979983,0.008720689572558834,0.09426060697569077,0.9574557283493873,0.9002565326572692,0.011498234301443026,0.04475462586195413,0.6485533510810519,0.5164929197578488,0.5318841195176726,1.0,0.0,2.0,2.0,1.0,0.0,1.0,0.9799826527662036
127.0,FACT,Fertilisers And Chemicals Travancore Ltd," Avg Price return has been average, nothing exciting", High Seems to be overvalued vs the market average, Low Lagging behind the market in financials growth, High Showing good signs of profitability & efficiency, Avg The stock is overpriced but is not in the overbought zone, Low No red flag found,"Higher than Industry Revenue GrowthA higher-than-industry revenue growth represents increased potential for the company to increase their market shareOver the last 5 years, revenue has grown at a yearly rate of 18.46%, vs industry avg of 13.85%Increasing Market ShareMarket share is the percentage of an industry's total sales going to a particular company. It gives a general idea of the size of a company v/s its competitorsOver the last 5 years, market share increased from 2.04% to 2.38%",0.008347544911008866,0.28391224680824845,0.8474526425277314,0.7282795302209113,0.011630500402403867,0.389220570902348,1.3221272059778102,1.0878836772007658,0.00945363765201177,0.09329130419633214,0.9550782927793265,0.8946326709081136,0.012535317282652178,0.04165905546593947,0.64302532647408,0.508780425731094,0.536570499289299,1.0,0.0,2.0,2.0,1.0,0.0,1.0,0.9799826527662036
128.0,FINPIPE,Finolex Industries Ltd," Avg Price return has been average, nothing exciting", High Seems to be overvalued vs the market average, Low Lagging behind the market in financials growth, High Showing good signs of profitability & efficiency, Good The stock is underpriced and is not in the overbought zone, Low No red flag found,"Lower than Industry Revenue GrowthA higher-than-industry revenue growth represents increased potential for the company to increase their market shareOver the last 5 years, revenue has grown at a yearly rate of 14.15%, vs industry avg of 16.1%Decreasing Market ShareMarket share is the percentage of an industry's total sales going to a particular company. It gives a general idea of the size of a company v/s its competitorsOver the last 5 years, market share decreased from 7.76% to 7.34%Lower than Industry Net IncomeNet income is equal to net earnings (profit) less expenses. This number is an important measure of how profitable the company isOver the last 5 years, net income has grown at a yearly rate of 24.26%, vs industry avg of 28.86%",0.010890603741055013,0.28697604535441934,0.8534329773206538,0.7371894203282634,0.009369456833757697,0.3762108172990702,1.310772298667957,1.0782184171988596,0.01008907720643163,0.1018139583502712,0.9633753244124157,0.9075010229214637,0.014089410179854876,0.05476175346753036,0.6587205903514768,0.5271079882644085,0.5400078439405559,2.0,0.0,2.0,2.0,1.0,0.0,1.1666666666666667,0.9799826527662036
129.0,ESCORTS,Escorts Ltd," Avg Price return has been average, nothing exciting", High Seems to be overvalued vs the market average, Low Lagging behind the market in financials growth, High Showing good signs of profitability & efficiency, Avg The stock is overpriced but is not in the overbought zone, Low No red flag found,"Higher than Industry Revenue GrowthA higher-than-industry revenue growth represents increased potential for the company to increase their market shareOver the last 5 years, revenue has grown at a yearly rate of 12.21%, vs industry avg of 11.21%Increasing Market ShareMarket share is the percentage of an industry's total sales going to a particular company. It gives a general idea of the size of a company v/s its competitorsOver the last 5 years, market share increased from 75.12% to 78.55%Higher than Industry Net IncomeNet income is equal to net earnings (profit) less expenses. This number is an important measure of how profitable the company isOver the last 5 years, net income has grown at a yearly rate of 41.19%, vs industry avg of 27.29%",0.022022613891687352,0.29053034205777845,0.8566977951809148,0.7410356918710158,0.018207964013652066,0.3803279673083709,1.3132380305584723,1.081813297747892,0.0203906780940633,0.10570436358145856,0.966238829662461,0.9107647441091759,0.020576773889031653,0.04954505052484748,0.6516411393315826,0.5201627392301388,0.5378844842359277,1.0,0.0,2.0,2.0,1.0,0.0,1.0,0.9799826527662036
130.0,GAEL,Gujarat Ambuja Exports Ltd," Avg Price return has been average, nothing exciting", High Seems to be overvalued vs the market average, Low Lagging behind the market in financials growth, High Showing good signs of profitability & efficiency, Good The stock is underpriced and is not in the overbought zone, Low No red flag found,"Lower than Industry Revenue GrowthA higher-than-industry revenue growth represents increased potential for the company to increase their market shareOver the last 5 years, revenue has grown at a yearly rate of 7.08%, vs industry avg of 9.92%Decreasing Market ShareMarket share is the percentage of an industry's total sales going to a particular company. It gives a general idea of the size of a company v/s its competitorsOver the last 5 years, market share decreased from 18.51% to 15.45%Higher than Industry Net IncomeNet income is equal to net earnings (profit) less expenses. This number is an important measure of how profitable the company isOver the last 5 years, net income has grown at a yearly rate of 24.56%, vs industry avg of 18.54%",0.01396258944985096,0.28238192978728294,0.8484895613091019,0.7307477122779182,0.011793203323559293,0.3726837381833591,1.3074727042949834,1.0741202568390769,0.013454386003653031,0.09223187261176088,0.9548124432981187,0.8966769092528262,0.013037342603802677,0.0434405740669995,0.6457720257581754,0.5138507209273145,0.5282119562637863,2.0,0.0,2.0,2.0,1.0,0.0,1.1666666666666667,0.9799826527662036
131.0,GAIL,GAIL (India) Ltd, Low Hasn't faired well - amongst the low performers, High Seems to be overvalued vs the market average, Low Lagging behind the market in financials growth, High Showing good signs of profitability & efficiency, Good The stock is underpriced and is not in the overbought zone, Low No red flag found,"Lower than Industry Revenue GrowthA higher-than-industry revenue growth represents increased potential for the company to increase their market shareOver the last 5 years, revenue has grown at a yearly rate of 13.97%, vs industry avg of 16.03%Decreasing Market ShareMarket share is the percentage of an industry's total sales going to a particular company. It gives a general idea of the size of a company v/s its competitorsOver the last 5 years, market share decreased from 71.07% to 64.99%Higher than Industry Net IncomeNet income is equal to net earnings (profit) less expenses. This number is an important measure of how profitable the company isOver the last 5 years, net income has grown at a yearly rate of 29.48%, vs industry avg of 27.61%",0.2706669574760515,0.49222597650318367,1.034053003300629,0.9515755244194017,0.23520391608887328,0.5816617577506238,1.4713168792241775,1.251716853114737,0.1711185660182023,0.2690909766663957,1.0790243473995056,1.042554535754114,0.2641117076985164,0.30902220122815305,0.9106529031909919,0.7777030881121519,0.525868766377973,2.0,0.0,2.0,2.0,0.0,0.0,1.0,1.7453358050306977
132.0,ERIS,Eris Lifesciences Ltd, Low Hasn't faired well - amongst the low performers, High Seems to be overvalued vs the market average, Low Lagging behind the market in financials growth, High Showing good signs of profitability & efficiency, Avg The stock is overpriced but is not in the overbought zone, Low No red flag found,"Higher than Industry Revenue GrowthA higher-than-industry revenue growth represents increased potential for the company to increase their market shareOver the last 5 years, revenue has grown at a yearly rate of 12.13%, vs industry avg of 7.66%Increasing Market ShareMarket share is the percentage of an industry's total sales going to a particular company. It gives a general idea of the size of a company v/s its competitorsOver the last 5 years, market share increased from 0.4% to 0.46%Higher than Industry Net IncomeNet income is equal to net earnings (profit) less expenses. This number is an important measure of how profitable the company isOver the last 5 years, net income has grown at a yearly rate of 10.47%, vs industry avg of 4.09%",0.0035099654144553037,0.2822467868415074,0.8511977698206937,0.7318516619581366,0.003357801183595175,0.3742255632324274,1.3101336105221044,1.0767198426384061,0.0034688423316706868,0.08996527253510495,0.9551776917795526,0.8955151913866002,0.0037892811633211563,0.03991795980520431,0.6442131794798001,0.510362790664563,0.5312096405526731,1.0,0.0,2.0,2.0,0.0,0.0,0.8333333333333334,0.9799826527662036
133.0,FORTIS,Fortis Healthcare Ltd," Avg Price return has been average, nothing exciting", High Seems to be overvalued vs the market average, Avg Financials growth has been moderate for a few years, High Showing good signs of profitability & efficiency, Avg The stock is overpriced but is not in the overbought zone, Low No red flag found,"Lower than Industry Revenue GrowthA higher-than-industry revenue growth represents increased potential for the company to increase their market shareOver the last 5 years, revenue has grown at a yearly rate of 3.47%, vs industry avg of 12.6%Decreasing Market ShareMarket share is the percentage of an industry's total sales going to a particular company. It gives a general idea of the size of a company v/s its competitorsOver the last 5 years, market share decreased from 18.73% to 11.55%Lower than Industry Net IncomeNet income is equal to net earnings (profit) less expenses. This number is an important measure of how profitable the company isOver the last 5 years, net income has grown at a yearly rate of 5.65%, vs industry avg of 28.13%",0.01744222759988783,0.2837899480267408,0.8339583738646185,0.7219798575373724,0.015128073843517482,0.3801020820977629,1.3059203176484406,1.0751257766262574,0.012113821408546596,0.09108621470632644,0.9452189402224265,0.8884712739584253,0.017379839555003343,0.054071501138043584,0.6475635859984891,0.5200730404418733,0.5379344456407426,1.0,1.0,2.0,2.0,1.0,0.0,1.1666666666666667,0.9799826527662036
134.0,FSL,Firstsource Solutions Ltd," Avg Price return has been average, nothing exciting", High Seems to be overvalued vs the market average, Low Lagging behind the market in financials growth, High Showing good signs of profitability & efficiency, Good The stock is underpriced and is not in the overbought zone, Low No red flag found,"Higher than Industry Revenue GrowthA higher-than-industry revenue growth represents increased potential for the company to increase their market shareOver the last 5 years, revenue has grown at a yearly rate of 10.72%, vs industry avg of 7.79%Increasing Market ShareMarket share is the percentage of an industry's total sales going to a particular company. It gives a general idea of the size of a company v/s its competitorsOver the last 5 years, market share increased from 25.64% to 29.29%Lower than Industry Net IncomeNet income is equal to net earnings (profit) less expenses. This number is an important measure of how profitable the company isOver the last 5 years, net income has grown at a yearly rate of 13.93%, vs industry avg of 41.9%",0.013260111684651842,0.2855892479080998,0.8537411003529528,0.7345900576397996,0.012659483112329045,0.378872559201027,1.3108962917759186,1.077809069088325,0.014435155225131157,0.0952782262279469,0.955318435622545,0.8962645315019697,0.016341514756542004,0.0471429479194818,0.6471644871748751,0.5140098294922141,0.5283318636353417,2.0,0.0,2.0,2.0,1.0,0.0,1.1666666666666667,0.9799826527662036
135.0,FEDERALBNK,Federal Bank Ltd," Avg Price return has been average, nothing exciting", Avg Can be considered moderately valued vs the market, Low Lagging behind the market in financials growth," Avg Average profitability - not good, not bad", Good The stock is underpriced and is not in the overbought zone, Low No red flag found,"Higher than Industry Revenue GrowthA higher-than-industry revenue growth represents increased potential for the company to increase their market shareOver the last 5 years, revenue has grown at a yearly rate of 10.83%, vs industry avg of 10.26%Increasing Market ShareMarket share is the percentage of an industry's total sales going to a particular company. It gives a general idea of the size of a company v/s its competitorsOver the last 5 years, market share increased from 2.45% to 2.53%Higher than Industry Net IncomeNet income is equal to net earnings (profit) less expenses. This number is an important measure of how profitable the company isOver the last 5 years, net income has grown at a yearly rate of 17.84%, vs industry avg of 17.6%",0.04490463875588975,0.3139960717333544,0.8811766207118021,0.7697912715225441,0.0476865341295883,0.40428431173827345,1.332807392956591,1.106677642695597,0.04628380971690215,0.12497668962473432,0.9832236338260795,0.9319007084232569,0.04554008784780818,0.07473757626193453,0.6793714249739181,0.5495896369423747,0.5239602407140485,2.0,0.0,1.0,2.0,1.0,1.0,1.1666666666666667,0.9799826527662036
136.0,FINEORG,Fine Organic Industries Ltd, Low Hasn't faired well - amongst the low performers, High Seems to be overvalued vs the market average, Avg Financials growth has been moderate for a few years, High Showing good signs of profitability & efficiency,BadThe stock is overpriced and in the overbought zone, Low No red flag found,"Higher than Industry Revenue GrowthA higher-than-industry revenue growth represents increased potential for the company to increase their market shareOver the last 5 years, revenue has grown at a yearly rate of 19.54%, vs industry avg of 8.74%Increasing Market ShareMarket share is the percentage of an industry's total sales going to a particular company. It gives a general idea of the size of a company v/s its competitorsOver the last 5 years, market share increased from 1.67% to 2.3%Higher than Industry Net IncomeNet income is equal to net earnings (profit) less expenses. This number is an important measure of how profitable the company isOver the last 5 years, net income has grown at a yearly rate of 27.23%, vs industry avg of 15.42%",0.0037395317276500873,0.2799510320890968,0.8466788269048705,0.7299299118976561,0.0032616711568697024,0.37208499222998254,1.3078072384067767,1.0747228408273615,0.0032691928451194312,0.08579537509146448,0.9501479738349268,0.8908554832601911,0.0052689478132094915,0.03816354294822572,0.6409192089074361,0.5087492803185019,0.5322088686489687,0.0,1.0,2.0,2.0,0.0,0.0,0.8333333333333334,0.9799826527662036
137.0,ENDURANCE,Endurance Technologies Ltd (CN), Low Hasn't faired well - amongst the low performers, High Seems to be overvalued vs the market average, Low Lagging behind the market in financials growth, High Showing good signs of profitability & efficiency, Avg The stock is overpriced but is not in the overbought zone, Low No red flag found,"Lower than Industry Revenue GrowthA higher-than-industry revenue growth represents increased potential for the company to increase their market shareOver the last 5 years, revenue has grown at a yearly rate of 6.2%, vs industry avg of 7.63%Decreasing Market ShareMarket share is the percentage of an industry's total sales going to a particular company. It gives a general idea of the size of a company v/s its competitorsOver the last 5 years, market share decreased from 3.3% to 3.21%Higher than Industry Net IncomeNet income is equal to net earnings (profit) less expenses. This number is an important measure of how profitable the company isOver the last 5 years, net income has grown at a yearly rate of 6.88%, vs industry avg of -1.9%",0.0260951223649727,0.2963615926354168,0.8571675804872758,0.7414530218024289,0.021467631819531978,0.3874793863062513,1.3148857965188316,1.0839154961309496,0.018693813767584184,0.10149172464256263,0.9587037856237768,0.9005762457578846,0.020945814380442473,0.04700881725385837,0.64544060510127,0.5129247233175025,0.5415716359112586,1.0,0.0,2.0,2.0,0.0,0.0,0.8333333333333334,1.9926529362744265
